signal_month,month,period,maximum_feature_month,gross_return,turnover,turnover_budget,forced_turnover,invested_weight,missing_forward_return_weight,net_return_20bps,proxy_net_return,holdings,rank_ic,long_short_gross_return,diagnostic_long_turnover,diagnostic_short_turnover,diagnostic_leg_turnover_budget,diagnostic_forced_turnover,diagnostic_long_invested_weight,diagnostic_short_invested_weight,diagnostic_long_missing_forward_return_weight,diagnostic_short_missing_forward_return_weight,long_short_turnover,long_short_net_return_20bps,long_short_proxy_net_return
2024-03-31,2024-04-30,retrospective_test,2024-03-31,0.01696996830740353,0.1,0.1,0.023266873136579533,0.8002533942243918,0.0,0.016769968307403533,0.01650669909042342,1749,0.3726821928074163,0.09075801544981042,0.20000000018996503,0.20000000037276308,0.2,0.0472853631274101,0.8623893021384788,0.9435634817639107,0.0,0.0,0.4000000005627281,0.08995801544868497,0.08875236293741444
2024-04-30,2024-05-31,retrospective_test,2024-04-30,-0.0071835229885171496,0.1,0.1,0.01444541331450713,0.8061885139159377,0.0,-0.007383522988517149,-0.007632468867026846,1768,0.09204604531555889,0.0378457413365845,0.2000000001204458,0.20000000026437703,0.2,0.03423579860384177,0.8868519766395675,0.9268421730975253,0.0,0.0,0.40000000038482286,0.037045741335814855,0.03581062118735631
2024-05-31,2024-06-30,retrospective_test,2024-05-31,-0.050722638604824954,0.1,0.1,0.01943513448088619,0.8012682593579126,0.0,-0.05092263860482495,-0.051173217158290894,1750,0.1124662372495726,0.024326382310275563,0.20000000017878458,0.20000000017764394,0.2,0.045829522872124606,0.895529925994246,0.9025361672824844,0.0,0.0,0.4000000003564285,0.023526382309562707,0.02233784665120988
2024-06-30,2024-07-31,retrospective_test,2024-06-30,-0.0019471574749954188,0.10000000000000002,0.1,0.0166445182654907,0.8023715470666352,0.0,-0.0021471574749954187,-0.0023967609901787853,1778,0.0879600724038827,-0.006631936369431384,0.2000000000898701,0.2000000002826576,0.2,0.03815361631830149,0.8841559338978527,0.9209085183055438,0.0,0.00188125993775658,0.4000000003725277,-0.007431936370176439,-0.008659397351590947
2024-07-31,2024-08-31,retrospective_test,2024-07-31,-0.026641637107314216,0.1,0.1,0.019035001609071657,0.7991688555464671,3.215953153524545e-07,-0.026841637107314215,-0.027099301411132343,1788,0.22571959098562563,0.027923635348365908,0.20000000029196485,0.2000000000439507,0.2,0.04529619230822555,0.8850454231358489,0.9154664625935163,4.759683580352454e-07,0.0006819560948676633,0.40000000033591554,0.027123635347694075,0.025819197636199144
2024-08-31,2024-09-30,retrospective_test,2024-08-31,0.16872848671622598,0.1,0.1,0.02131543743986346,0.791266801303194,0.0,0.16852848671622597,0.16827233209112222,1785,-0.0883635502369069,-0.07371824010608538,0.2000000002561566,0.20000000027224948,0.2,0.04047612389908769,0.8733941259505008,0.925182929052899,0.0,0.0,0.4000000005284061,-0.0745182401071422,-0.07576444568444037
2024-09-30,2024-10-31,retrospective_test,2024-09-30,0.014541344848415438,0.1,0.1,0.011427833051943044,0.8045929279275889,0.0,0.014341344848415438,0.014083886970989942,1813,-0.23782510488944703,-0.1321700556643765,0.20000000036695353,0.20000000033004603,0.2,0.022456659079048875,0.8927023825450334,0.9330435667481602,0.0,0.0,0.4000000006969996,-0.1329700556657705,-0.13427542418685895
2024-10-31,2024-11-30,retrospective_test,2024-10-31,0.028948029629957014,0.10000000000000002,0.1,0.027059503387989185,0.7856563093708593,0.0,0.028748029629957015,0.02848279833194526,1773,0.17690823711567524,0.014005109059149368,0.20000000028691317,0.20000000016416417,0.2,0.04413244175296269,0.8744487854557217,0.9437091517029741,0.0,0.0,0.4000000004510773,0.013205109058247212,0.011978600222530883
2024-11-30,2024-12-31,retrospective_test,2024-11-30,-0.0049264571543486116,0.1,0.1,0.023937463865730427,0.7755915420341668,0.0,-0.005126457154348611,-0.005371135055859093,1736,0.4198658247880755,0.07840138947680762,0.2000000001999613,0.20000000034444315,0.2,0.054069516513318566,0.8581245949501182,0.9364044737370758,0.0,0.0,0.40000000054440443,0.07760138947571882,0.07643689648036263
2024-12-31,2025-01-31,retrospective_test,2024-12-31,-0.014483942964558015,0.1,0.1,0.011901649168125852,0.7923679868622778,0.0,-0.014683942964558015,-0.014914776497781716,1752,0.14070657086904945,0.029579520218888555,0.20000000014554872,0.20000000016207667,0.2,0.02684736742880746,0.8819295724812168,0.9451804147608063,0.0,0.0,0.4000000003076254,0.028779520218273305,0.02769896408412156
2025-01-31,2025-02-28,retrospective_test,2025-01-31,0.02968902284140778,0.10000000000000002,0.1,0.009991001339336189,0.8096312170404923,0.0,0.02948902284140778,0.029252190948863162,1784,-0.17445338726182466,-0.07468328976166935,0.20000000025023745,0.20000000049615546,0.2,0.022956280191152124,0.8994355772905953,0.9536143107069499,0.0,0.0,0.4000000007463929,-0.07548328976316214,-0.07662845452701592
2025-02-28,2025-03-31,retrospective_test,2025-02-28,0.01388922815526588,0.1,0.1,0.024426230713195093,0.7942016560561627,0.0,0.01368922815526588,0.013449936902190695,1787,0.373437380141692,0.05741549890066618,0.20000000013122457,0.2000000005312536,0.2,0.06216883889966665,0.8490346406901895,0.9571574033389982,0.0,0.0,0.4000000006624782,0.05661549889934123,0.055482528290131436
2025-03-31,2025-04-30,retrospective_test,2025-03-31,-0.030388390328008153,0.09999999999999999,0.1,0.02258142178271482,0.7849148700842462,0.0,-0.030588390328008152,-0.030818915001613947,1767,0.02389930613443824,0.013557058852157852,0.20000000036667162,0.20000000072462518,0.2,0.06650794598715572,0.8301892071733106,0.9342470157307186,0.0,0.0008381846368126241,0.4000000010912968,0.012757058849975259,0.01165838878010039
2025-04-30,2025-05-31,retrospective_test,2025-04-30,0.022889512434012257,0.10000000000000003,0.1,0.019650714315246294,0.7800231230121432,0.0,0.02268951243401226,0.022441480238968085,1798,0.0723556435751066,-0.0018893332854721043,0.20000000021534772,0.20000000034077425,0.2,0.05250119718728043,0.8425424745838951,0.9103590943801774,0.0,0.0,0.40000000055612195,-0.002689333286584348,-0.0039156860339227585
2025-05-31,2025-06-30,retrospective_test,2025-05-31,0.030392564044394596,0.10000000000000002,0.1,0.04296694001940628,0.7261599349429514,0.0,0.030192564044394597,0.029928211663121942,1731,0.037444316044165045,-0.0317149333313637,0.2000000002002592,0.20000000025788606,0.2,0.05490443134619478,0.8207052552449051,0.919860438845582,0.0,0.0,0.40000000045814527,-0.03251493333227999,-0.03360304279502984
2025-06-30,2025-07-31,retrospective_test,2025-06-30,0.03500862394937802,0.1,0.1,0.02526460084441882,0.7191831493267453,0.0,0.034808623949378024,0.03458011379143711,1727,0.20067310099068744,0.012047025822199044,0.20000000030658274,0.20000000024770037,0.2,0.04485070267428371,0.8192587589613527,0.934335315273964,0.0,0.0,0.4000000005542831,0.011247025821090478,0.01020577342343099
2025-07-31,2025-08-31,retrospective_test,2025-07-31,0.0541083220340684,0.1,0.1,0.019397133028200113,0.7238686369711449,0.0,0.0539083220340684,0.053683701936355556,1790,0.02039705729678275,-0.06083510070583191,0.20000000039382235,0.20000000017623018,0.2,0.045409410862430805,0.8140273038307926,0.9403259130437976,0.0,0.0,0.4000000005700525,-0.061635100706972014,-0.06264134563699114
2025-08-31,2025-09-30,retrospective_test,2025-08-31,0.0025231765786641125,0.1,0.1,0.01609683643101576,0.7338338210321829,0.0,0.0023231765786641124,0.002101342350724042,1851,0.08626916040150227,0.022748909523659773,0.20000000036092955,0.20000000081455735,0.2,0.03362348119547014,0.8353240055353056,0.9466984135239971,0.0,0.0,0.4000000011754869,0.0219489095213088,0.020954167850331464
2025-09-30,2025-10-31,retrospective_test,2025-09-30,0.013015397195636482,0.1,0.1,0.02155213100672607,0.7286947791422697,0.0,0.012815397195636482,0.012589144826666347,1896,0.25504400217171125,0.006218896822137223,0.20000000030116588,0.20000000044472885,0.2,0.0412497079486031,0.8397928841482201,0.9473467806369397,0.0,0.0,0.4000000007458947,0.005418896820645433,0.00441716230000979
2025-10-31,2025-11-30,retrospective_test,2025-10-31,-0.009351338067176355,0.1,0.1,0.023783995259696596,0.7200398373102959,0.0,-0.009551338067176356,-0.009779619289825856,1913,0.12112803256609549,0.01834188510299872,0.20000000030174225,0.20000000043578012,0.2,0.037641334169889844,0.8385035652311917,0.9536442282424479,0.0,0.0,0.4000000007375224,0.017541885101523675,0.016515441939652282
2025-11-30,2025-12-31,retrospective_test,2025-11-30,0.019350442181966066,0.1,0.1,0.02241129669451753,0.715938795039957,0.0,0.019150442181966067,0.018921279268498487,1925,0.12234207655376922,-0.0046735234087913625,0.20000000031347204,0.20000000025808193,0.2,0.04459243997553127,0.8236411266272883,0.9586971526069606,0.0,0.0,0.40000000057155394,-0.00547352340993447,-0.006507493794447664
