signal_month,realization_month,period,holding_status,weight,gross_return_contribution,explicit_cost,net_return_contribution,average_holding_period_months,stocks
2025-07-31,2025-08-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-08-31,2025-09-30,retrospective_test,retained,0.3971631205673759,0.00010028933701960985,0.0,0.00010028933701960985,4.25,168
2025-08-31,2025-09-30,retrospective_test,new_entry,0.6028368794326241,0.003105630031315771,0.0006028368794326241,0.002502793151883147,1.0,255
2025-08-31,2025-09-30,retrospective_test,planned_exit,0.0,0.0,0.0004940898345153665,-0.0004940898345153665,1.645933014354067,209
2025-08-31,2025-09-30,retrospective_test,forced_exit,0.0,0.0,0.00010874704491725767,-0.00010874704491725767,1.5434782608695652,46
2025-08-31,2025-09-30,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-09-30,2025-10-31,retrospective_test,retained,0.3947990543735225,0.011772232318661521,0.0,0.011772232318661521,3.5748502994011977,167
2025-09-30,2025-10-31,retrospective_test,new_entry,0.6052009456264775,0.015233522082870656,0.0006052009456264775,0.014628321137244178,1.0,256
2025-09-30,2025-10-31,retrospective_test,planned_exit,0.0,0.0,0.000458628841607565,-0.000458628841607565,1.8814432989690721,194
2025-09-30,2025-10-31,retrospective_test,forced_exit,0.0,0.0,0.00014657210401891252,-0.00014657210401891252,2.806451612903226,62
2025-09-30,2025-10-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-10-31,2025-11-30,retrospective_test,retained,0.37115839243498816,0.00013591027366315048,0.0,0.00013591027366315048,3.3694267515923566,157
2025-10-31,2025-11-30,retrospective_test,new_entry,0.6288416075650118,-0.009247322335584712,0.0006288416075650119,-0.009876163943149724,1.0,266
2025-10-31,2025-11-30,retrospective_test,planned_exit,0.0,0.0,0.00044680851063829785,-0.00044680851063829785,1.947089947089947,189
2025-10-31,2025-11-30,retrospective_test,forced_exit,0.0,0.0,0.00018203309692671393,-0.00018203309692671393,1.4675324675324675,77
2025-10-31,2025-11-30,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-11-30,2025-12-31,retrospective_test,retained,0.425531914893617,0.008268131622758149,0.0,0.008268131622758149,3.3222222222222224,180
2025-11-30,2025-12-31,retrospective_test,new_entry,0.5744680851063829,0.014062547963710415,0.000574468085106383,0.013488079878604032,1.0,243
2025-11-30,2025-12-31,retrospective_test,planned_exit,0.0,0.0,0.00040189125295508275,-0.00040189125295508275,1.5941176470588236,170
2025-11-30,2025-12-31,retrospective_test,forced_exit,0.0,0.0,0.00017257683215130023,-0.00017257683215130023,1.452054794520548,73
2025-11-30,2025-12-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
