refit_month,target_type,feature,standardized_coefficient
2022-10-31,residual_1m,medium_reversal_6m,2.3735085780476627e-05
2022-10-31,residual_1m,return_stability_6m,-0.00022724511620137488
2022-10-31,residual_1m,return_stability_12m,0.007497759605294455
2022-10-31,residual_1m,downside_stability_12m,-0.0004927918272563766
2022-10-31,residual_1m,low_turnover,-0.00924702030607828
2022-10-31,residual_1m,lottery_avoidance,0.002384266624760512
2022-10-31,residual_1m,residual_reversal,-0.013201174705963806
2022-10-31,residual_1m,profitability_momentum,0.0014593683772602172
2022-10-31,residual_1m,value_composite,0.01244834585134248
2022-10-31,residual_1m,quality_composite,-0.012933927263122992
2022-10-31,residual_1m,long_term_reversal_12_1_missing,-2.7785757280571575e-07
2022-10-31,residual_1m,earnings_yield_missing,-0.006044913360209781
2022-10-31,residual_1m,book_to_market_missing,-0.002945545942495848
2022-10-31,residual_1m,sales_to_price_missing,0.0006629521606841997
2022-10-31,residual_1m,low_volatility_missing,0.0
2022-10-31,residual_1m,large_cap_stability_missing,0.0
2022-10-31,residual_1m,short_reversal_missing,0.0
2022-10-31,residual_1m,illiquidity_premium_missing,0.0
2022-10-31,residual_1m,roe_missing,-0.00323975067525852
2022-10-31,residual_1m,roa_missing,-0.009439753370255856
2022-10-31,residual_1m,gross_margin_missing,0.006392407846309507
2022-10-31,residual_1m,cash_conversion_missing,0.00018063602703048082
2022-10-31,residual_1m,medium_reversal_3m_missing,0.0
2022-10-31,residual_1m,medium_reversal_6m_missing,0.0
2022-10-31,residual_1m,return_stability_6m_missing,0.0
2022-10-31,residual_1m,return_stability_12m_missing,0.0
2022-10-31,residual_1m,downside_stability_12m_missing,0.002830524090845853
2022-10-31,residual_1m,low_turnover_missing,0.0
2022-10-31,residual_1m,lottery_avoidance_missing,0.0
2022-10-31,residual_1m,residual_reversal_missing,0.0
2022-10-31,residual_1m,profitability_momentum_missing,-0.003555980907269099
2022-10-31,residual_1m,value_composite_missing,-0.00015783361758173818
2022-10-31,residual_1m,quality_composite_missing,0.005716998758881004
2023-01-31,residual_1m,long_term_reversal_12_1,-0.004757055749700811
2023-01-31,residual_1m,earnings_yield,0.0031406556174317134
2023-01-31,residual_1m,book_to_market,-0.004755886358518895
2023-01-31,residual_1m,sales_to_price,-0.0018274878640671746
2023-01-31,residual_1m,low_volatility,0.006548002242001896
2023-01-31,residual_1m,large_cap_stability,-0.011924589518108654
2023-01-31,residual_1m,short_reversal,0.023798676178875853
2023-01-31,residual_1m,illiquidity_premium,-0.017506940183553636
2023-01-31,residual_1m,roe,0.006878862068975819
2023-01-31,residual_1m,roa,0.001157537525108175
2023-01-31,residual_1m,gross_margin,0.0090993201158729
2023-01-31,residual_1m,cash_conversion,0.005622177200051227
2023-01-31,residual_1m,medium_reversal_3m,0.0016437469816722608
2023-01-31,residual_1m,medium_reversal_6m,0.0008645897070109038
2023-01-31,residual_1m,return_stability_6m,-0.0002791564580176748
2023-01-31,residual_1m,return_stability_12m,0.0054618594502663445
2023-01-31,residual_1m,downside_stability_12m,0.0003909256101203714
2023-01-31,residual_1m,low_turnover,-0.006337218911147341
2023-01-31,residual_1m,lottery_avoidance,0.0013900382503730796
2023-01-31,residual_1m,residual_reversal,-0.011809641226185255
2023-01-31,residual_1m,profitability_momentum,0.0008733885312519215
2023-01-31,residual_1m,value_composite,0.014602333999143652
2023-01-31,residual_1m,quality_composite,-0.009781520065771434
2023-01-31,residual_1m,long_term_reversal_12_1_missing,0.000310420561796862
2023-01-31,residual_1m,earnings_yield_missing,-0.005116459326469412
2023-01-31,residual_1m,book_to_market_missing,-0.002890064029917024
2023-01-31,residual_1m,sales_to_price_missing,0.000949133273759029
2023-01-31,residual_1m,low_volatility_missing,0.0
2023-01-31,residual_1m,large_cap_stability_missing,0.0
2023-01-31,residual_1m,short_reversal_missing,0.0
2023-01-31,residual_1m,illiquidity_premium_missing,0.0
2023-01-31,residual_1m,roe_missing,-0.0046449275664281284
2023-01-31,residual_1m,roa_missing,-0.008007732763857162
2023-01-31,residual_1m,gross_margin_missing,0.0062393662767627886
2023-01-31,residual_1m,cash_conversion_missing,0.00017540774893786958
2023-01-31,residual_1m,medium_reversal_3m_missing,0.0
2023-01-31,residual_1m,medium_reversal_6m_missing,0.0
2023-01-31,residual_1m,return_stability_6m_missing,0.0
2023-01-31,residual_1m,return_stability_12m_missing,0.0
2023-01-31,residual_1m,downside_stability_12m_missing,0.002898274308358279
2023-01-31,residual_1m,low_turnover_missing,0.0
2023-01-31,residual_1m,lottery_avoidance_missing,0.0
2023-01-31,residual_1m,residual_reversal_missing,0.0
2023-01-31,residual_1m,profitability_momentum_missing,-0.004648228358346606
2023-01-31,residual_1m,value_composite_missing,-0.0004132840059229106
2023-01-31,residual_1m,quality_composite_missing,0.0050722245871408
2023-04-30,residual_1m,long_term_reversal_12_1,-0.0028823793570721843
2023-04-30,residual_1m,earnings_yield,0.004031561100718016
2023-04-30,residual_1m,book_to_market,-0.0038734687904086866
2023-04-30,residual_1m,sales_to_price,-0.0010226347504774661
2023-04-30,residual_1m,low_volatility,0.006399582055178696
2023-04-30,residual_1m,large_cap_stability,-0.0123219535632037
2023-04-30,residual_1m,short_reversal,0.026381854016189518
2023-04-30,residual_1m,illiquidity_premium,-0.01636957202526773
2023-04-30,residual_1m,roe,0.0051422305927798975
2023-04-30,residual_1m,roa,0.004933274251139281
2023-04-30,residual_1m,gross_margin,0.011433133534536776
2023-04-30,residual_1m,cash_conversion,0.007112675747296212
2023-04-30,residual_1m,medium_reversal_3m,0.0014485823484742338
2023-04-30,residual_1m,medium_reversal_6m,0.0009945577666016926
2023-04-30,residual_1m,return_stability_6m,-0.0009655580132358899
2023-04-30,residual_1m,return_stability_12m,0.0067029917944747075
2023-04-30,residual_1m,downside_stability_12m,0.0005285005155109657
2023-04-30,residual_1m,low_turnover,-0.004869959138306097
2023-04-30,residual_1m,lottery_avoidance,-0.0005643410101677155
2023-04-30,residual_1m,residual_reversal,-0.015628308115556225
2023-04-30,residual_1m,profitability_momentum,0.0017804785850431375
2023-04-30,residual_1m,value_composite,0.013207541175738788
2023-04-30,residual_1m,quality_composite,-0.012570827201415084
2023-04-30,residual_1m,long_term_reversal_12_1_missing,0.0006118290675330442
2023-04-30,residual_1m,earnings_yield_missing,-0.005763607218040437
2023-04-30,residual_1m,book_to_market_missing,-0.003262000210495363
2023-04-30,residual_1m,sales_to_price_missing,0.0009064243286562631
2023-04-30,residual_1m,low_volatility_missing,0.0
2023-04-30,residual_1m,large_cap_stability_missing,0.0
2023-04-30,residual_1m,short_reversal_missing,0.0
2023-04-30,residual_1m,illiquidity_premium_missing,0.0
2023-04-30,residual_1m,roe_missing,-0.004285858501099356
2023-04-30,residual_1m,roa_missing,-0.006529176030242496
2023-04-30,residual_1m,gross_margin_missing,0.005817234205637565
2023-04-30,residual_1m,cash_conversion_missing,0.00035046568924974257
2023-04-30,residual_1m,medium_reversal_3m_missing,0.0
2023-04-30,residual_1m,medium_reversal_6m_missing,0.0
2023-04-30,residual_1m,return_stability_6m_missing,0.0
2023-04-30,residual_1m,return_stability_12m_missing,0.0
2023-04-30,residual_1m,downside_stability_12m_missing,0.0030138009225301717
2023-04-30,residual_1m,low_turnover_missing,0.0
2023-04-30,residual_1m,lottery_avoidance_missing,0.0
2023-04-30,residual_1m,residual_reversal_missing,0.0
2023-04-30,residual_1m,profitability_momentum_missing,-0.004835126914602553
2023-04-30,residual_1m,value_composite_missing,-0.0007698143197101911
2023-04-30,residual_1m,quality_composite_missing,0.003932528742417241
2023-07-31,residual_1m,long_term_reversal_12_1,-0.003970709476256226
2023-07-31,residual_1m,earnings_yield,0.0022217941262886415
2023-07-31,residual_1m,book_to_market,-0.011031880594455411
2023-07-31,residual_1m,sales_to_price,-0.006309511564640743
2023-07-31,residual_1m,low_volatility,0.002702344728106307
2023-07-31,residual_1m,large_cap_stability,-0.011020643201919249
2023-07-31,residual_1m,short_reversal,0.023414959818300433
2023-07-31,residual_1m,illiquidity_premium,-0.013268369302907505
2023-07-31,residual_1m,roe,0.0020062567304053014
2023-07-31,residual_1m,roa,0.0010001864630466647
2023-07-31,residual_1m,gross_margin,0.007428720026840583
2023-07-31,residual_1m,cash_conversion,0.004659785927715827
2023-07-31,residual_1m,medium_reversal_3m,0.0010539771763847362
2023-07-31,residual_1m,medium_reversal_6m,9.054996677432304e-05
2023-07-31,residual_1m,return_stability_6m,-0.001527490822286216
2023-07-31,residual_1m,return_stability_12m,0.008598392945698535
2023-07-31,residual_1m,downside_stability_12m,-0.0009571446413799359
2023-07-31,residual_1m,low_turnover,-0.0027630916160807325
2023-07-31,residual_1m,lottery_avoidance,0.0015802202156223516
2023-07-31,residual_1m,residual_reversal,-0.012994805909881365
2023-07-31,residual_1m,profitability_momentum,0.0010335907569458769
2023-07-31,residual_1m,value_composite,0.026167261166531185
2023-07-31,residual_1m,quality_composite,-0.007672946571893342
2023-07-31,residual_1m,long_term_reversal_12_1_missing,0.0010154267538834132
2023-07-31,residual_1m,earnings_yield_missing,-0.008539049313910299
2023-07-31,residual_1m,book_to_market_missing,-0.001954544971801185
2023-07-31,residual_1m,sales_to_price_missing,0.0014703933307462522
2023-07-31,residual_1m,low_volatility_missing,0.0
2023-07-31,residual_1m,large_cap_stability_missing,0.0
2023-07-31,residual_1m,short_reversal_missing,0.0
2023-07-31,residual_1m,illiquidity_premium_missing,0.0
2023-07-31,residual_1m,roe_missing,-0.0038249683985989566
2023-07-31,residual_1m,roa_missing,-0.010009301864067812
2023-07-31,residual_1m,gross_margin_missing,0.005437874042873661
2023-07-31,residual_1m,cash_conversion_missing,-0.0005585181072631917
2023-07-31,residual_1m,medium_reversal_3m_missing,0.0
2023-07-31,residual_1m,medium_reversal_6m_missing,0.0
2023-07-31,residual_1m,return_stability_6m_missing,0.0
2023-07-31,residual_1m,return_stability_12m_missing,0.0
2023-07-31,residual_1m,downside_stability_12m_missing,0.0036993807452396876
2023-07-31,residual_1m,low_turnover_missing,0.0
2023-07-31,residual_1m,lottery_avoidance_missing,0.0
2023-07-31,residual_1m,residual_reversal_missing,0.0
2023-07-31,residual_1m,profitability_momentum_missing,-0.004458415681116058
2023-07-31,residual_1m,value_composite_missing,-0.00031947996763028103
2023-07-31,residual_1m,quality_composite_missing,0.0068137000302558705
2023-10-31,residual_1m,long_term_reversal_12_1,-0.006451794326713129
2023-10-31,residual_1m,earnings_yield,0.00289696293548644
2023-10-31,residual_1m,book_to_market,-0.010772810712464963
2023-10-31,residual_1m,sales_to_price,-0.0037613587882384635
2023-10-31,residual_1m,low_volatility,0.003676153835291887
2023-10-31,residual_1m,large_cap_stability,-0.010666400552051241
2023-10-31,residual_1m,short_reversal,0.024666722092590958
2023-10-31,residual_1m,illiquidity_premium,-0.008884179805037229
2023-10-31,residual_1m,roe,-0.0001646121367841775
2023-10-31,residual_1m,roa,-0.00018804660119057885
2023-10-31,residual_1m,gross_margin,0.008918443091043279
2023-10-31,residual_1m,cash_conversion,0.004187302140064327
2023-10-31,residual_1m,medium_reversal_3m,0.0013748880241044852
2023-10-31,residual_1m,medium_reversal_6m,0.0004018377648336978
2023-10-31,residual_1m,return_stability_6m,-0.0003955047835624463
2023-10-31,residual_1m,return_stability_12m,0.008191842143467406
2023-10-31,residual_1m,downside_stability_12m,-0.00019107080214268696
2023-10-31,residual_1m,low_turnover,-0.0007226184818197598
2023-10-31,residual_1m,lottery_avoidance,-0.00016142387030966565
2023-10-31,residual_1m,residual_reversal,-0.014720097512466156
2023-10-31,residual_1m,profitability_momentum,-0.0002869548813641885
2023-10-31,residual_1m,value_composite,0.025006067652138367
2023-10-31,residual_1m,quality_composite,-0.004848947219332286
2023-10-31,residual_1m,long_term_reversal_12_1_missing,0.0008165365843322864
2023-10-31,residual_1m,earnings_yield_missing,-0.0070033456300233905
2023-10-31,residual_1m,book_to_market_missing,-0.0014971253371882562
2023-10-31,residual_1m,sales_to_price_missing,0.0004902402588558121
2023-10-31,residual_1m,low_volatility_missing,0.0
2023-10-31,residual_1m,large_cap_stability_missing,0.0
2023-10-31,residual_1m,short_reversal_missing,0.0
2023-10-31,residual_1m,illiquidity_premium_missing,0.0
2023-10-31,residual_1m,roe_missing,-0.005312265438708549
2023-10-31,residual_1m,roa_missing,-0.010227372247534334
2023-10-31,residual_1m,gross_margin_missing,0.005743497571292677
2023-10-31,residual_1m,cash_conversion_missing,-0.0002141218708092755
2023-10-31,residual_1m,medium_reversal_3m_missing,0.0
2023-10-31,residual_1m,medium_reversal_6m_missing,0.0
2023-10-31,residual_1m,return_stability_6m_missing,0.0
2023-10-31,residual_1m,return_stability_12m_missing,0.0
2023-10-31,residual_1m,downside_stability_12m_missing,0.002431591290774383
2023-10-31,residual_1m,low_turnover_missing,0.0
2023-10-31,residual_1m,lottery_avoidance_missing,0.0
2023-10-31,residual_1m,residual_reversal_missing,0.0
2023-10-31,residual_1m,profitability_momentum_missing,-0.0032837772617841953
2023-10-31,residual_1m,value_composite_missing,-0.00012394932193457203
2023-10-31,residual_1m,quality_composite_missing,0.008559349617976646
2024-01-31,residual_1m,long_term_reversal_12_1,-0.005684936146229648
2024-01-31,residual_1m,earnings_yield,0.0019490669447498857
2024-01-31,residual_1m,book_to_market,-0.010055760191898185
2024-01-31,residual_1m,sales_to_price,-0.003429219540749875
2024-01-31,residual_1m,low_volatility,0.002938221247521253
2024-01-31,residual_1m,large_cap_stability,-0.011081571030336836
2024-01-31,residual_1m,short_reversal,0.027307593216941983
2024-01-31,residual_1m,illiquidity_premium,-0.011850908063438742
2024-01-31,residual_1m,roe,0.0008544938299010111
2024-01-31,residual_1m,roa,0.004451556288158379
2024-01-31,residual_1m,gross_margin,0.010745300717238202
2024-01-31,residual_1m,cash_conversion,0.005938795714854418
2024-01-31,residual_1m,medium_reversal_3m,0.0025375977909225054
2024-01-31,residual_1m,medium_reversal_6m,0.001131083321561737
2024-01-31,residual_1m,return_stability_6m,-0.0006638094580823072
2024-01-31,residual_1m,return_stability_12m,0.008753991141222892
2024-01-31,residual_1m,downside_stability_12m,-0.0007803581530529434
2024-01-31,residual_1m,low_turnover,0.001159351594622
2024-01-31,residual_1m,lottery_avoidance,4.3253526278629644e-05
2024-01-31,residual_1m,residual_reversal,-0.017775597686273275
2024-01-31,residual_1m,profitability_momentum,0.00037868551694450394
2024-01-31,residual_1m,value_composite,0.022963366034976444
2024-01-31,residual_1m,quality_composite,-0.010619774859805916
2024-01-31,residual_1m,long_term_reversal_12_1_missing,-0.0019255445751908482
2024-01-31,residual_1m,earnings_yield_missing,-0.006278575346571738
2024-01-31,residual_1m,book_to_market_missing,-0.002170205659811831
2024-01-31,residual_1m,sales_to_price_missing,0.0005607783600253109
2024-01-31,residual_1m,low_volatility_missing,0.0
2024-01-31,residual_1m,large_cap_stability_missing,0.0
2024-01-31,residual_1m,short_reversal_missing,0.0
2024-01-31,residual_1m,illiquidity_premium_missing,0.0
2024-01-31,residual_1m,roe_missing,-0.006264889123474642
2024-01-31,residual_1m,roa_missing,-0.006780462717004408
2024-01-31,residual_1m,gross_margin_missing,0.005712103483638465
2024-01-31,residual_1m,cash_conversion_missing,-0.001333322518654888
2024-01-31,residual_1m,medium_reversal_3m_missing,0.0
2024-01-31,residual_1m,medium_reversal_6m_missing,0.0
2024-01-31,residual_1m,return_stability_6m_missing,0.0
2024-01-31,residual_1m,return_stability_12m_missing,0.0
2024-01-31,residual_1m,downside_stability_12m_missing,0.002701523806030346
2024-01-31,residual_1m,low_turnover_missing,0.0
2024-01-31,residual_1m,lottery_avoidance_missing,0.0
2024-01-31,residual_1m,residual_reversal_missing,0.0
2024-01-31,residual_1m,profitability_momentum_missing,-0.005139405915738279
2024-01-31,residual_1m,value_composite_missing,-0.000557652068131217
2024-01-31,residual_1m,quality_composite_missing,0.009748137629281287
2024-04-30,residual_1m,long_term_reversal_12_1,-0.007941666078592523
2024-04-30,residual_1m,earnings_yield,0.002081307561413155
2024-04-30,residual_1m,book_to_market,-0.010305791222288729
2024-04-30,residual_1m,sales_to_price,-0.004105712076285328
2024-04-30,residual_1m,low_volatility,0.0036571127102631835
2024-04-30,residual_1m,large_cap_stability,-0.009711115575436536
2024-04-30,residual_1m,short_reversal,0.022898427566702597
2024-04-30,residual_1m,illiquidity_premium,-0.008546292096434803
2024-04-30,residual_1m,roe,0.00412969779484193
2024-04-30,residual_1m,roa,0.005324811536626412
2024-04-30,residual_1m,gross_margin,0.011031367184522647
2024-04-30,residual_1m,cash_conversion,0.00855608074224402
2024-04-30,residual_1m,medium_reversal_3m,0.004719372593928183
2024-04-30,residual_1m,medium_reversal_6m,-0.00013329594581301175
2024-04-30,residual_1m,return_stability_6m,-0.0001618343162436538
2024-04-30,residual_1m,return_stability_12m,0.007863848249154039
2024-04-30,residual_1m,downside_stability_12m,-0.0011236226615621752
2024-04-30,residual_1m,low_turnover,0.0004708313887698598
2024-04-30,residual_1m,lottery_avoidance,-0.0005615007263644932
2024-04-30,residual_1m,residual_reversal,-0.01336618539827171
2024-04-30,residual_1m,profitability_momentum,0.0004748063274469659
2024-04-30,residual_1m,value_composite,0.023509267036825054
2024-04-30,residual_1m,quality_composite,-0.015673125548769276
2024-04-30,residual_1m,long_term_reversal_12_1_missing,0.0005630350213568282
2024-04-30,residual_1m,earnings_yield_missing,-0.0059887212833128365
2024-04-30,residual_1m,book_to_market_missing,-0.003831551427283386
2024-04-30,residual_1m,sales_to_price_missing,0.001565336070787547
2024-04-30,residual_1m,low_volatility_missing,0.0
2024-04-30,residual_1m,large_cap_stability_missing,0.0
2024-04-30,residual_1m,short_reversal_missing,0.0
2024-04-30,residual_1m,illiquidity_premium_missing,0.0
2024-04-30,residual_1m,roe_missing,-0.0034634288402554695
2024-04-30,residual_1m,roa_missing,-0.009944766940969728
2024-04-30,residual_1m,gross_margin_missing,0.006509560190286018
2024-04-30,residual_1m,cash_conversion_missing,-0.0022482995590816903
2024-04-30,residual_1m,medium_reversal_3m_missing,0.0
2024-04-30,residual_1m,medium_reversal_6m_missing,0.0
2024-04-30,residual_1m,return_stability_6m_missing,0.0
2024-04-30,residual_1m,return_stability_12m_missing,0.0
2024-04-30,residual_1m,downside_stability_12m_missing,0.0026393193412811186
2024-04-30,residual_1m,low_turnover_missing,0.0
2024-04-30,residual_1m,lottery_avoidance_missing,0.0
2024-04-30,residual_1m,residual_reversal_missing,0.0
2024-04-30,residual_1m,profitability_momentum_missing,-0.004924791216297622
2024-04-30,residual_1m,value_composite_missing,0.0001184982709264889
2024-04-30,residual_1m,quality_composite_missing,0.006989141774232127
2024-07-31,residual_1m,long_term_reversal_12_1,-0.007908563028628171
2024-07-31,residual_1m,earnings_yield,0.005129731472055695
2024-07-31,residual_1m,book_to_market,-0.007219304220793618
2024-07-31,residual_1m,sales_to_price,-0.0012847255349834146
2024-07-31,residual_1m,low_volatility,0.002418919346011816
2024-07-31,residual_1m,large_cap_stability,-0.011269769492683428
2024-07-31,residual_1m,short_reversal,0.022161459610602154
2024-07-31,residual_1m,illiquidity_premium,-0.008530308534651185
2024-07-31,residual_1m,roe,-0.0035794156799553757
2024-07-31,residual_1m,roa,0.007308285354601688
2024-07-31,residual_1m,gross_margin,0.007816731379081406
2024-07-31,residual_1m,cash_conversion,0.006139685086881272
2024-07-31,residual_1m,medium_reversal_3m,0.0038369584875017583
2024-07-31,residual_1m,medium_reversal_6m,-0.0006917807712597221
2024-07-31,residual_1m,return_stability_6m,-5.544095533659444e-05
2024-07-31,residual_1m,return_stability_12m,0.007072984128022282
2024-07-31,residual_1m,downside_stability_12m,-0.0008871918150923799
2024-07-31,residual_1m,low_turnover,0.004406332597109616
2024-07-31,residual_1m,lottery_avoidance,-0.00015475215723841364
2024-07-31,residual_1m,residual_reversal,-0.01401428603968425
2024-07-31,residual_1m,profitability_momentum,0.0004213090801640151
2024-07-31,residual_1m,value_composite,0.01776543313564741
2024-07-31,residual_1m,quality_composite,-0.00860965420540754
2024-07-31,residual_1m,long_term_reversal_12_1_missing,-6.515251745983024e-05
2024-07-31,residual_1m,earnings_yield_missing,-0.009465264067405384
2024-07-31,residual_1m,book_to_market_missing,-0.003765870918873572
2024-07-31,residual_1m,sales_to_price_missing,0.0010871026472646227
2024-07-31,residual_1m,low_volatility_missing,0.0
2024-07-31,residual_1m,large_cap_stability_missing,0.0
2024-07-31,residual_1m,short_reversal_missing,0.0
2024-07-31,residual_1m,illiquidity_premium_missing,0.0
2024-07-31,residual_1m,roe_missing,-0.0024717573269061794
2024-07-31,residual_1m,roa_missing,-0.009538373088957275
2024-07-31,residual_1m,gross_margin_missing,0.0049314069038473955
2024-07-31,residual_1m,cash_conversion_missing,-0.002425014745448648
2024-07-31,residual_1m,medium_reversal_3m_missing,0.0
2024-07-31,residual_1m,medium_reversal_6m_missing,0.0
2024-07-31,residual_1m,return_stability_6m_missing,0.0
2024-07-31,residual_1m,return_stability_12m_missing,0.0
2024-07-31,residual_1m,downside_stability_12m_missing,0.002429443024207515
2024-07-31,residual_1m,low_turnover_missing,0.0
2024-07-31,residual_1m,lottery_avoidance_missing,0.0
2024-07-31,residual_1m,residual_reversal_missing,0.0
2024-07-31,residual_1m,profitability_momentum_missing,-0.0031970813195294264
2024-07-31,residual_1m,value_composite_missing,0.0007471775662072837
2024-07-31,residual_1m,quality_composite_missing,0.007010973360169246
2024-10-31,residual_1m,long_term_reversal_12_1,-0.007889816640843676
2024-10-31,residual_1m,earnings_yield,0.0014940162382814693
2024-10-31,residual_1m,book_to_market,-0.011384226297508753
2024-10-31,residual_1m,sales_to_price,-0.005083493568049796
2024-10-31,residual_1m,low_volatility,0.0014501757142261866
2024-10-31,residual_1m,large_cap_stability,-0.008352180412331633
2024-10-31,residual_1m,short_reversal,0.02405988207072772
2024-10-31,residual_1m,illiquidity_premium,-0.007771545364779968
2024-10-31,residual_1m,roe,-0.002162904010911662
2024-10-31,residual_1m,roa,0.005709822212749379
2024-10-31,residual_1m,gross_margin,0.008198746345378757
2024-10-31,residual_1m,cash_conversion,0.007006085466737032
2024-10-31,residual_1m,medium_reversal_3m,0.003921847049663682
2024-10-31,residual_1m,medium_reversal_6m,0.0015701072084018412
2024-10-31,residual_1m,return_stability_6m,6.078534556833986e-05
2024-10-31,residual_1m,return_stability_12m,0.009214420225477131
2024-10-31,residual_1m,downside_stability_12m,-0.001181346730856135
2024-10-31,residual_1m,low_turnover,0.0033558666200472665
2024-10-31,residual_1m,lottery_avoidance,5.882038028298579e-06
2024-10-31,residual_1m,residual_reversal,-0.0162335397633484
2024-10-31,residual_1m,profitability_momentum,0.0007765586129299356
2024-10-31,residual_1m,value_composite,0.027444529807861395
2024-10-31,residual_1m,quality_composite,-0.00879435041209984
2024-10-31,residual_1m,long_term_reversal_12_1_missing,0.0005389361271872366
2024-10-31,residual_1m,earnings_yield_missing,-0.006933939139050083
2024-10-31,residual_1m,book_to_market_missing,-0.0026788275218351362
2024-10-31,residual_1m,sales_to_price_missing,0.0016115102589507975
2024-10-31,residual_1m,low_volatility_missing,0.0
2024-10-31,residual_1m,large_cap_stability_missing,0.0
2024-10-31,residual_1m,short_reversal_missing,0.0
2024-10-31,residual_1m,illiquidity_premium_missing,0.0
2024-10-31,residual_1m,roe_missing,-0.003928849062616852
2024-10-31,residual_1m,roa_missing,-0.008591091723669059
2024-10-31,residual_1m,gross_margin_missing,0.006586374902485825
2024-10-31,residual_1m,cash_conversion_missing,-0.000985190358747138
2024-10-31,residual_1m,medium_reversal_3m_missing,0.0
2024-10-31,residual_1m,medium_reversal_6m_missing,0.0
2024-10-31,residual_1m,return_stability_6m_missing,0.0
2024-10-31,residual_1m,return_stability_12m_missing,0.0
2024-10-31,residual_1m,downside_stability_12m_missing,0.003615459649517876
2024-10-31,residual_1m,low_turnover_missing,0.0
2024-10-31,residual_1m,lottery_avoidance_missing,0.0
2024-10-31,residual_1m,residual_reversal_missing,0.0
2024-10-31,residual_1m,profitability_momentum_missing,-0.003061942630171591
2024-10-31,residual_1m,value_composite_missing,-4.883062957434673e-05
2024-10-31,residual_1m,quality_composite_missing,0.0065041407029127665
2025-01-31,residual_1m,long_term_reversal_12_1,-0.008321298838521106
2025-01-31,residual_1m,earnings_yield,0.002433565413661728
2025-01-31,residual_1m,book_to_market,-0.011194000935906522
2025-01-31,residual_1m,sales_to_price,-0.004772370616061661
2025-01-31,residual_1m,low_volatility,0.0032838774087250075
2025-01-31,residual_1m,large_cap_stability,-0.008818840699791953
2025-01-31,residual_1m,short_reversal,0.024520730004341015
2025-01-31,residual_1m,illiquidity_premium,-0.008733951852827207
2025-01-31,residual_1m,roe,-0.004528331720861827
2025-01-31,residual_1m,roa,0.0013260995145122887
2025-01-31,residual_1m,gross_margin,0.007189159854640585
2025-01-31,residual_1m,cash_conversion,0.005333474701867871
2025-01-31,residual_1m,medium_reversal_3m,0.002135109652686168
2025-01-31,residual_1m,medium_reversal_6m,0.004296271059236956
2025-01-31,residual_1m,return_stability_6m,0.0008790497357485598
2025-01-31,residual_1m,return_stability_12m,0.009034325721099705
2025-01-31,residual_1m,downside_stability_12m,-0.0006290257668623343
2025-01-31,residual_1m,low_turnover,0.0032900853589728275
2025-01-31,residual_1m,lottery_avoidance,-0.0015574168807681581
2025-01-31,residual_1m,residual_reversal,-0.015056752197773133
2025-01-31,residual_1m,profitability_momentum,0.0011052055631984073
2025-01-31,residual_1m,value_composite,0.023697427389713834
2025-01-31,residual_1m,quality_composite,-0.005275044466754147
2025-01-31,residual_1m,long_term_reversal_12_1_missing,-0.0024318337412315757
2025-01-31,residual_1m,earnings_yield_missing,-0.008497296699579125
2025-01-31,residual_1m,book_to_market_missing,-0.0023490256356659485
2025-01-31,residual_1m,sales_to_price_missing,0.001332294535875038
2025-01-31,residual_1m,low_volatility_missing,0.0
2025-01-31,residual_1m,large_cap_stability_missing,0.0
2025-01-31,residual_1m,short_reversal_missing,0.0
2025-01-31,residual_1m,illiquidity_premium_missing,0.0
2025-01-31,residual_1m,roe_missing,-0.004326898933447589
2025-01-31,residual_1m,roa_missing,-0.007622479004705882
2025-01-31,residual_1m,gross_margin_missing,0.006980691717145113
2025-01-31,residual_1m,cash_conversion_missing,-0.0021985918009230967
2025-01-31,residual_1m,medium_reversal_3m_missing,0.0
2025-01-31,residual_1m,medium_reversal_6m_missing,0.0
2025-01-31,residual_1m,return_stability_6m_missing,0.0
2025-01-31,residual_1m,return_stability_12m_missing,0.0
2025-01-31,residual_1m,downside_stability_12m_missing,0.0012849043702282082
2025-01-31,residual_1m,low_turnover_missing,0.0
2025-01-31,residual_1m,lottery_avoidance_missing,0.0
2025-01-31,residual_1m,residual_reversal_missing,0.0
2025-01-31,residual_1m,profitability_momentum_missing,-0.003683932524672545
2025-01-31,residual_1m,value_composite_missing,4.805017540354888e-05
2025-01-31,residual_1m,quality_composite_missing,0.006450913919940683
2025-04-30,residual_1m,long_term_reversal_12_1,-0.007151100461404071
2025-04-30,residual_1m,earnings_yield,0.0024839198598285064
2025-04-30,residual_1m,book_to_market,-0.007753031333428712
2025-04-30,residual_1m,sales_to_price,-0.0015006858346626056
2025-04-30,residual_1m,low_volatility,0.001041917964031186
2025-04-30,residual_1m,large_cap_stability,-0.00907903591738639
2025-04-30,residual_1m,short_reversal,0.02198483131572519
2025-04-30,residual_1m,illiquidity_premium,-0.00852224141400421
2025-04-30,residual_1m,roe,-0.006463392734062376
2025-04-30,residual_1m,roa,0.006092768848055027
2025-04-30,residual_1m,gross_margin,0.006254707214213621
2025-04-30,residual_1m,cash_conversion,0.0060156102052050875
2025-04-30,residual_1m,medium_reversal_3m,0.00254073804588954
2025-04-30,residual_1m,medium_reversal_6m,0.003945271202954045
2025-04-30,residual_1m,return_stability_6m,0.0005638577286501378
